Id,ActivityHour,Time,Intensity,Steps,Calories,,,,Available features,
6391747486,3/29/2016,00:00:00,0,0,76,,,,,
6391747486,3/29/2016,13:00:00,0,0,76,,,,,
6391747486,3/29/2016,14:00:00,0,0,76,,,,,
6391747486,3/29/2016,15:00:00,0,0,76,,,,,
6391747486,3/29/2016,16:00:00,0,0,76,,,,,
6391747486,3/29/2016,17:00:00,0,0,76,,,,,
6391747486,3/29/2016,18:00:00,0,0,76,,,,,
6391747486,3/29/2016,19:00:00,0,0,76,,,,,
6391747486,3/29/2016,20:00:00,0,0,76,,,,,
6391747486,3/29/2016,21:00:00,0,0,76,,,,,
6391747486,3/29/2016,22:00:00,0,0,76,,,,,
6391747486,3/29/2016,23:00:00,0,0,76,,,,,
6391747486,3/30/2016,12:00:00,0,0,76,,,,,
6391747486,3/30/2016,01:00:00,0,0,76,,,,,
6391747486,3/30/2016,02:00:00,0,0,76,,,,,
6391747486,3/30/2016,03:00:00,0,0,76,,,,,
6391747486,3/30/2016,04:00:00,0,0,76,,,,,
6391747486,3/30/2016,05:00:00,0,0,76,,,,,
6391747486,3/30/2016,06:00:00,0,0,76,,,,,
6391747486,3/30/2016,07:00:00,0,0,76,,,,,
6391747486,3/30/2016,08:00:00,0,0,76,,,,,
6391747486,3/30/2016,09:00:00,0,0,76,,,,,
6391747486,3/30/2016,10:00:00,0,0,76,,,,,
6391747486,3/30/2016,11:00:00,0,0,76,,,,,
6391747486,3/30/2016,00:00:00,0,0,76,,,,,
6391747486,3/30/2016,13:00:00,0,0,76,,,,,
6391747486,3/30/2016,14:00:00,0,0,76,,,,,
6391747486,3/30/2016,15:00:00,0,0,76,,,,,
6391747486,3/30/2016,16:00:00,0,0,76,,,,,
6391747486,3/30/2016,17:00:00,0,0,76,,,,,
6391747486,3/30/2016,18:00:00,0,0,76,,,,,
6391747486,3/30/2016,19:00:00,0,0,76,,,,,
6391747486,3/30/2016,20:00:00,0,0,76,,,,,
6391747486,3/30/2016,21:00:00,0,0,76,,,,,
6391747486,3/30/2016,22:00:00,0,0,76,,,,,
6391747486,3/30/2016,23:00:00,0,0,76,,,,,
6391747486,3/31/2016,12:00:00,0,0,76,,,,,
6391747486,3/31/2016,01:00:00,0,0,76,,,,,
6391747486,3/31/2016,02:00:00,0,0,76,,,,,
6391747486,3/31/2016,03:00:00,0,0,76,,,,,
6391747486,3/31/2016,04:00:00,0,0,76,,,,,
6391747486,3/31/2016,05:00:00,0,0,76,,,,,
6391747486,3/31/2016,06:00:00,0,0,76,,,,,
6391747486,3/31/2016,07:00:00,0,0,76,,,,,
6391747486,3/31/2016,08:00:00,0,0,76,,,,,
6391747486,3/31/2016,09:00:00,0,0,76,,,,,
6391747486,3/31/2016,10:00:00,0,0,76,,,,,
6391747486,3/31/2016,11:00:00,0,0,76,,,,,
6391747486,3/31/2016,00:00:00,0,0,76,,,,,
6391747486,3/31/2016,13:00:00,0,0,76,,,,,
6391747486,3/31/2016,14:00:00,0,0,76,,,,,
6391747486,3/31/2016,15:00:00,0,0,76,,,,,
6391747486,3/31/2016,16:00:00,0,0,76,,,,,
6391747486,3/31/2016,17:00:00,0,0,76,,,,,
6391747486,3/31/2016,18:00:00,0,0,76,,,,,
6391747486,3/31/2016,19:00:00,0,0,76,,,,,
6391747486,3/31/2016,20:00:00,0,0,76,,,,,
6391747486,3/31/2016,21:00:00,0,0,76,,,,,
6391747486,3/31/2016,22:00:00,0,0,76,,,,,
6391747486,3/31/2016,23:00:00,0,0,76,,,,,
6391747486,4/1/2016,00:00:00,0,0,76,,,,,
6391747486,4/1/2016,01:00:00,0,0,76,,,,,
6391747486,4/1/2016,02:00:00,0,0,76,,,,,
6391747486,4/1/2016,03:00:00,0,0,76,,,,,
6391747486,4/1/2016,04:00:00,0,0,76,,,,,
6391747486,4/1/2016,05:00:00,0,0,76,,,,,
6391747486,4/1/2016,06:00:00,0,0,76,,,,,
6391747486,4/1/2016,07:00:00,0,0,76,,,,,
6391747486,4/1/2016,08:00:00,0,0,76,,,,,
6391747486,4/1/2016,09:00:00,0,0,76,,,,,
6391747486,4/1/2016,10:00:00,0,0,76,,,,,
6391747486,4/1/2016,11:00:00,0,0,76,,,,,
6391747486,4/1/2016,12:00:00,0,0,76,,,,,
6391747486,4/1/2016,13:00:00,0,0,76,,,,,
6391747486,4/1/2016,14:00:00,0,0,76,,,,,
6391747486,4/1/2016,15:00:00,0,0,76,,,,,
6391747486,4/1/2016,16:00:00,0,0,76,,,,,
6391747486,4/1/2016,17:00:00,0,0,76,,,,,
6391747486,4/1/2016,18:00:00,0,0,76,,,,,
6391747486,4/1/2016,19:00:00,0,0,76,,,,,
6391747486,4/1/2016,20:00:00,0,0,76,,,,,
6391747486,4/1/2016,21:00:00,0,0,76,,,,,
6391747486,4/1/2016,22:00:00,0,0,76,,,,,
6391747486,4/1/2016,23:00:00,0,0,76,,,,,
6391747486,4/2/2016,00:00:00,0,0,76,,,,,
6391747486,4/2/2016,01:00:00,0,0,76,,,,,
6391747486,4/2/2016,02:00:00,0,0,76,,,,,
6391747486,4/2/2016,03:00:00,0,0,76,,,,,
6391747486,4/2/2016,04:00:00,0,0,76,,,,,
6391747486,4/2/2016,05:00:00,0,0,76,,,,,
6391747486,4/2/2016,06:00:00,0,0,76,,,,,
6391747486,4/2/2016,07:00:00,0,0,76,,,,,
6391747486,4/2/2016,08:00:00,0,0,76,,,,,
6391747486,4/2/2016,09:00:00,0,0,76,,,,,
6391747486,4/2/2016,10:00:00,0,0,76,,,,,
6391747486,4/2/2016,11:00:00,30,450,164,,,,,
6391747486,4/2/2016,12:00:00,108,1651,392,,,,,
6391747486,4/2/2016,13:00:00,0,0,76,,,,,
6391747486,4/2/2016,14:00:00,0,0,76,,,,,
6391747486,4/2/2016,15:00:00,0,0,76,,,,,
6391747486,4/2/2016,16:00:00,0,0,76,,,,,
6391747486,4/2/2016,17:00:00,0,0,76,,,,,
6391747486,4/2/2016,18:00:00,0,0,76,,,,,
6391747486,4/2/2016,19:00:00,0,0,76,,,,,
6391747486,4/2/2016,20:00:00,0,0,76,,,,,
6391747486,4/2/2016,21:00:00,0,0,76,,,,,
6391747486,4/2/2016,22:00:00,0,0,76,,,,,
6391747486,4/2/2016,23:00:00,0,0,76,,,,,
6391747486,4/3/2016,00:00:00,0,0,76,,,,,
6391747486,4/3/2016,01:00:00,0,0,76,,,,,
6391747486,4/3/2016,02:00:00,0,0,76,,,,,
6391747486,4/3/2016,03:00:00,0,0,76,,,,,
6391747486,4/3/2016,04:00:00,0,0,76,,,,,
6391747486,4/3/2016,05:00:00,0,0,76,,,,,
6391747486,4/3/2016,06:00:00,0,0,76,,,,,
6391747486,4/3/2016,07:00:00,0,0,76,,,,,
6391747486,4/3/2016,08:00:00,0,0,76,,,,,
6391747486,4/3/2016,09:00:00,0,0,76,,,,,
6391747486,4/3/2016,10:00:00,0,0,76,,,,,
6391747486,4/3/2016,11:00:00,0,0,76,,,,,
6391747486,4/3/2016,12:00:00,0,0,76,,,,,
6391747486,4/3/2016,13:00:00,0,0,76,,,,,
6391747486,4/3/2016,14:00:00,0,0,76,,,,,
6391747486,4/3/2016,15:00:00,0,0,76,,,,,
6391747486,4/3/2016,16:00:00,0,0,76,,,,,
6391747486,4/3/2016,17:00:00,0,0,76,,,,,
6391747486,4/3/2016,18:00:00,0,0,76,,,,,
6391747486,4/3/2016,19:00:00,0,0,76,,,,,
6391747486,4/3/2016,20:00:00,0,0,76,,,,,
6391747486,4/3/2016,21:00:00,0,0,76,,,,,
6391747486,4/3/2016,22:00:00,0,0,76,,,,,
6391747486,4/3/2016,23:00:00,0,0,76,,,,,
6391747486,4/4/2016,00:00:00,0,0,76,,,,,
6391747486,4/4/2016,01:00:00,0,0,76,,,,,
6391747486,4/4/2016,02:00:00,0,0,76,,,,,
6391747486,4/4/2016,03:00:00,0,0,76,,,,,
6391747486,4/4/2016,04:00:00,0,0,76,,,,,
6391747486,4/4/2016,05:00:00,0,0,76,,,,,
6391747486,4/4/2016,06:00:00,0,0,76,,,,,
6391747486,4/4/2016,07:00:00,0,0,76,,,,,
6391747486,4/4/2016,08:00:00,0,0,76,,,,,
6391747486,4/4/2016,09:00:00,0,0,76,,,,,
6391747486,4/4/2016,10:00:00,0,0,76,,,,,
6391747486,4/4/2016,11:00:00,0,0,76,,,,,
6391747486,4/4/2016,12:00:00,0,0,76,,,,,
6391747486,4/4/2016,13:00:00,0,0,76,,,,,
6391747486,4/4/2016,14:00:00,0,0,76,,,,,
6391747486,4/4/2016,15:00:00,0,0,76,,,,,
6391747486,4/4/2016,16:00:00,0,0,76,,,,,
6391747486,4/4/2016,17:00:00,0,0,76,,,,,
6391747486,4/4/2016,18:00:00,0,0,76,,,,,
6391747486,4/4/2016,19:00:00,0,0,76,,,,,
6391747486,4/4/2016,20:00:00,0,0,76,,,,,
6391747486,4/4/2016,21:00:00,0,0,76,,,,,
6391747486,4/4/2016,22:00:00,0,0,76,,,,,
6391747486,4/4/2016,23:00:00,0,0,76,,,,,
6391747486,4/5/2016,00:00:00,0,0,76,,,,,
6391747486,4/5/2016,01:00:00,0,0,76,,,,,
6391747486,4/5/2016,02:00:00,0,0,76,,,,,
6391747486,4/5/2016,03:00:00,0,0,76,,,,,
6391747486,4/5/2016,04:00:00,0,0,76,,,,,
6391747486,4/5/2016,05:00:00,0,0,76,,,,,
6391747486,4/5/2016,06:00:00,0,0,76,,,,,
6391747486,4/5/2016,07:00:00,0,0,76,,,,,
6391747486,4/5/2016,08:00:00,36,1332,121,,,,,
6391747486,4/5/2016,09:00:00,60,2220,151,,,,,
6391747486,4/5/2016,10:00:00,60,2220,151,,,,,
6391747486,4/5/2016,11:00:00,60,2220,151,,,,,
6391747486,4/5/2016,12:00:00,20,755,101,,,,,
6391747486,4/5/2016,13:00:00,0,0,76,,,,,
6391747486,4/5/2016,14:00:00,0,0,78,,,,,
6391747486,4/5/2016,15:00:00,1,21,94,,,,,
6391747486,4/5/2016,16:00:00,5,73,94,,,,,
6391747486,4/5/2016,17:00:00,10,185,107,,,,,
6391747486,4/5/2016,18:00:00,5,73,97,,,,,
6391747486,4/5/2016,19:00:00,6,136,109,,,,,
6391747486,4/5/2016,20:00:00,6,73,107,,,,,
6391747486,4/5/2016,21:00:00,23,268,155,,,,,
6391747486,4/5/2016,22:00:00,16,154,140,,,,,
6391747486,4/5/2016,23:00:00,5,36,102,,,,,
6391747486,4/6/2016,00:00:00,3,28,87,,,,,
6391747486,4/6/2016,01:00:00,5,137,94,,,,,
6391747486,4/6/2016,02:00:00,0,0,76,,,,,
6391747486,4/6/2016,03:00:00,0,0,76,,,,,
6391747486,4/6/2016,04:00:00,0,0,76,,,,,
6391747486,4/6/2016,05:00:00,0,0,76,,,,,
6391747486,4/6/2016,06:00:00,0,0,76,,,,,
6391747486,4/6/2016,07:00:00,0,0,76,,,,,
6391747486,4/6/2016,08:00:00,0,0,76,,,,,
6391747486,4/6/2016,09:00:00,0,0,76,,,,,
6391747486,4/6/2016,10:00:00,0,0,76,,,,,
6391747486,4/6/2016,11:00:00,0,0,76,,,,,
6391747486,4/6/2016,12:00:00,0,0,76,,,,,
6391747486,4/6/2016,13:00:00,0,0,76,,,,,
6391747486,4/6/2016,14:00:00,0,0,76,,,,,
6391747486,4/6/2016,15:00:00,0,0,76,,,,,
6391747486,4/6/2016,16:00:00,0,0,76,,,,,
6391747486,4/6/2016,17:00:00,0,0,76,,,,,
6391747486,4/6/2016,18:00:00,0,0,76,,,,,
6391747486,4/6/2016,19:00:00,0,0,76,,,,,
6391747486,4/6/2016,20:00:00,0,0,76,,,,,
6391747486,4/6/2016,21:00:00,0,0,76,,,,,
6391747486,4/6/2016,22:00:00,0,0,76,,,,,
6391747486,4/6/2016,23:00:00,0,0,76,,,,,
6391747486,4/7/2016,00:00:00,0,0,76,,,,,
6391747486,4/7/2016,01:00:00,0,0,76,,,,,
6391747486,4/7/2016,02:00:00,0,0,76,,,,,
6391747486,4/7/2016,03:00:00,0,0,76,,,,,
6391747486,4/7/2016,04:00:00,0,0,76,,,,,
6391747486,4/7/2016,05:00:00,0,0,76,,,,,
6391747486,4/7/2016,06:00:00,0,0,76,,,,,
6391747486,4/7/2016,07:00:00,0,0,76,,,,,
6391747486,4/7/2016,08:00:00,0,0,76,,,,,
6391747486,4/7/2016,09:00:00,0,0,76,,,,,
6391747486,4/7/2016,10:00:00,0,0,76,,,,,
6391747486,4/7/2016,11:00:00,0,0,76,,,,,
6391747486,4/7/2016,12:00:00,0,0,76,,,,,
6391747486,4/7/2016,13:00:00,0,0,76,,,,,
6391747486,4/7/2016,14:00:00,0,0,76,,,,,
6391747486,4/7/2016,15:00:00,0,0,76,,,,,
6391747486,4/7/2016,16:00:00,0,0,76,,,,,
6391747486,4/7/2016,17:00:00,0,0,76,,,,,
6391747486,4/7/2016,18:00:00,0,0,76,,,,,
6391747486,4/7/2016,19:00:00,0,0,76,,,,,
6391747486,4/7/2016,20:00:00,0,0,76,,,,,
6391747486,4/7/2016,21:00:00,0,0,76,,,,,
6391747486,4/7/2016,22:00:00,0,0,76,,,,,
6391747486,4/7/2016,23:00:00,0,0,76,,,,,
6391747486,4/8/2016,00:00:00,0,0,76,,,,,
6391747486,4/8/2016,01:00:00,0,0,76,,,,,
6391747486,4/8/2016,02:00:00,0,0,76,,,,,
6391747486,4/8/2016,03:00:00,0,0,76,,,,,
6391747486,4/8/2016,04:00:00,0,0,76,,,,,
6391747486,4/8/2016,05:00:00,0,0,76,,,,,
6391747486,4/8/2016,06:00:00,0,0,76,,,,,
6391747486,4/8/2016,07:00:00,0,0,76,,,,,
6391747486,4/8/2016,08:00:00,0,0,76,,,,,
6391747486,4/8/2016,09:00:00,0,0,76,,,,,
6391747486,4/8/2016,10:00:00,0,0,76,,,,,
6391747486,4/8/2016,11:00:00,0,0,76,,,,,
6391747486,4/8/2016,12:00:00,0,0,76,,,,,
6391747486,4/8/2016,13:00:00,0,0,76,,,,,
6391747486,4/8/2016,14:00:00,0,0,76,,,,,
6391747486,4/8/2016,15:00:00,0,0,76,,,,,
6391747486,4/8/2016,16:00:00,0,0,76,,,,,
6391747486,4/8/2016,17:00:00,0,0,76,,,,,
6391747486,4/8/2016,18:00:00,0,0,76,,,,,
6391747486,4/8/2016,19:00:00,0,0,76,,,,,
6391747486,4/8/2016,20:00:00,0,0,76,,,,,
6391747486,4/8/2016,21:00:00,0,0,76,,,,,
6391747486,4/8/2016,22:00:00,0,0,76,,,,,
6391747486,4/8/2016,23:00:00,0,0,76,,,,,
6391747486,4/9/2016,00:00:00,0,0,76,,,,,
6391747486,4/9/2016,01:00:00,0,0,76,,,,,
6391747486,4/9/2016,02:00:00,0,0,76,,,,,
6775888955,3/12/2016,00:00:00,0,0,78,,,,,
6775888955,3/12/2016,01:00:00,1,10,79,,,,,
6775888955,3/12/2016,02:00:00,0,0,77,,,,,
6775888955,3/12/2016,03:00:00,1,4,79,,,,,
6775888955,3/12/2016,04:00:00,0,0,77,,,,,
6775888955,3/12/2016,05:00:00,1,13,79,,,,,
6775888955,3/12/2016,06:00:00,0,0,77,,,,,
6775888955,3/12/2016,07:00:00,19,368,136,,,,,
6775888955,3/12/2016,08:00:00,82,1825,284,,,,,
6775888955,3/12/2016,09:00:00,13,310,120,,,,,
6775888955,3/12/2016,10:00:00,3,29,88,,,,,
6775888955,3/12/2016,11:00:00,15,370,131,,,,,
6775888955,3/12/2016,12:00:00,0,0,77,,,,,
6775888955,3/12/2016,13:00:00,0,0,77,,,,,
6775888955,3/12/2016,14:00:00,0,0,77,,,,,
6775888955,3/12/2016,15:00:00,0,0,77,,,,,
6775888955,3/12/2016,16:00:00,0,0,77,,,,,
6775888955,3/12/2016,17:00:00,0,0,77,,,,,
6775888955,3/12/2016,18:00:00,0,0,77,,,,,
6775888955,3/12/2016,19:00:00,0,0,77,,,,,
6775888955,3/12/2016,20:00:00,0,0,77,,,,,
6775888955,3/12/2016,21:00:00,0,0,77,,,,,
6775888955,3/12/2016,22:00:00,0,0,77,,,,,
6775888955,3/12/2016,23:00:00,0,0,77,,,,,
6775888955,3/13/2016,12:00:00,0,0,77,,,,,
6775888955,3/13/2016,01:00:00,0,0,77,,,,,
6775888955,3/13/2016,02:00:00,0,0,77,,,,,
6775888955,3/13/2016,03:00:00,0,0,77,,,,,
6775888955,3/13/2016,04:00:00,0,0,77,,,,,
6775888955,3/13/2016,05:00:00,0,0,77,,,,,
6775888955,3/13/2016,06:00:00,0,0,77,,,,,
6775888955,3/13/2016,07:00:00,0,0,77,,,,,
6775888955,3/13/2016,08:00:00,0,0,77,,,,,
6775888955,3/13/2016,09:00:00,45,996,193,,,,,
6775888955,3/13/2016,10:00:00,10,212,112,,,,,
6775888955,3/13/2016,11:00:00,0,0,77,,,,,
6775888955,3/13/2016,00:00:00,0,0,77,,,,,
6775888955,3/13/2016,13:00:00,42,795,187,,,,,
6775888955,3/13/2016,14:00:00,37,534,186,,,,,
6775888955,3/13/2016,15:00:00,59,927,259,,,,,
6775888955,3/13/2016,16:00:00,46,1298,236,,,,,
6775888955,3/13/2016,17:00:00,1,8,80,,,,,
6775888955,3/13/2016,18:00:00,0,0,77,,,,,
6775888955,3/13/2016,19:00:00,29,549,152,,,,,
6775888955,3/13/2016,20:00:00,15,285,139,,,,,
6775888955,3/13/2016,21:00:00,6,113,105,,,,,
6775888955,3/13/2016,22:00:00,6,67,92,,,,,
6775888955,3/13/2016,23:00:00,12,174,110,,,,,
6775888955,3/14/2016,12:00:00,1,5,78,,,,,
6775888955,3/14/2016,01:00:00,0,0,77,,,,,
6775888955,3/14/2016,02:00:00,0,0,77,,,,,
6775888955,3/14/2016,03:00:00,0,0,77,,,,,
6775888955,3/14/2016,04:00:00,9,155,99,,,,,
6775888955,3/14/2016,05:00:00,2,11,80,,,,,
6775888955,3/14/2016,06:00:00,0,0,77,,,,,
6775888955,3/14/2016,07:00:00,1,8,79,,,,,
6775888955,3/14/2016,08:00:00,1,10,79,,,,,
6775888955,3/14/2016,09:00:00,3,18,83,,,,,
6775888955,3/14/2016,10:00:00,9,169,107,,,,,
6775888955,3/14/2016,11:00:00,47,1223,226,,,,,
6775888955,3/14/2016,00:00:00,20,840,169,,,,,
6775888955,3/14/2016,13:00:00,30,745,194,,,,,
6775888955,3/14/2016,14:00:00,1,4,79,,,,,
6775888955,3/14/2016,15:00:00,0,0,77,,,,,
6775888955,3/14/2016,16:00:00,0,0,77,,,,,
6775888955,3/14/2016,17:00:00,0,0,77,,,,,
6775888955,3/14/2016,18:00:00,0,0,77,,,,,
6775888955,3/14/2016,19:00:00,17,532,153,,,,,
6775888955,3/14/2016,20:00:00,0,0,93,,,,,
6775888955,3/14/2016,21:00:00,2,15,99,,,,,
6775888955,3/14/2016,22:00:00,11,141,129,,,,,
6775888955,3/14/2016,23:00:00,0,0,91,,,,,
6775888955,3/15/2016,12:00:00,17,255,131,,,,,
6775888955,3/15/2016,01:00:00,0,0,77,,,,,
6775888955,3/15/2016,02:00:00,0,0,78,,,,,
6775888955,3/15/2016,03:00:00,51,910,221,,,,,
6775888955,3/15/2016,04:00:00,34,654,175,,,,,
6775888955,3/15/2016,05:00:00,47,1064,218,,,,,
6775888955,3/15/2016,06:00:00,0,0,77,,,,,
6775888955,3/15/2016,07:00:00,0,0,77,,,,,
6775888955,3/15/2016,08:00:00,0,0,77,,,,,
6775888955,3/15/2016,09:00:00,0,0,77,,,,,
6775888955,3/15/2016,10:00:00,0,0,77,,,,,
6775888955,3/15/2016,11:00:00,0,0,77,,,,,
6775888955,3/15/2016,00:00:00,0,0,77,,,,,
6775888955,3/15/2016,13:00:00,0,0,77,,,,,
6775888955,3/15/2016,14:00:00,0,0,77,,,,,
6775888955,3/15/2016,15:00:00,0,0,77,,,,,
6775888955,3/15/2016,16:00:00,0,0,77,,,,,
6775888955,3/15/2016,17:00:00,0,0,77,,,,,
6775888955,3/15/2016,18:00:00,0,0,77,,,,,
6775888955,3/15/2016,19:00:00,2,25,83,,,,,
6775888955,3/15/2016,20:00:00,48,1034,199,,,,,
6775888955,3/15/2016,21:00:00,0,0,77,,,,,
6775888955,3/15/2016,22:00:00,0,0,77,,,,,
6775888955,3/15/2016,23:00:00,0,0,77,,,,,
6775888955,3/16/2016,12:00:00,0,0,77,,,,,
6775888955,3/16/2016,01:00:00,0,0,77,,,,,
6775888955,3/16/2016,02:00:00,0,0,77,,,,,
6775888955,3/16/2016,03:00:00,0,0,77,,,,,
6775888955,3/16/2016,04:00:00,0,0,77,,,,,
6775888955,3/16/2016,05:00:00,0,0,77,,,,,
6775888955,3/16/2016,06:00:00,0,0,77,,,,,
6775888955,3/16/2016,07:00:00,21,508,164,,,,,
6775888955,3/16/2016,08:00:00,19,459,155,,,,,
6775888955,3/16/2016,09:00:00,9,178,101,,,,,
6775888955,3/16/2016,10:00:00,5,145,96,,,,,
6775888955,3/16/2016,11:00:00,5,70,90,,,,,
6775888955,3/16/2016,00:00:00,1,8,79,,,,,
6775888955,3/16/2016,13:00:00,0,0,77,,,,,
6775888955,3/16/2016,14:00:00,0,0,77,,,,,
6775888955,3/16/2016,15:00:00,0,0,77,,,,,
6775888955,3/16/2016,16:00:00,0,0,77,,,,,
6775888955,3/16/2016,17:00:00,0,0,77,,,,,
6775888955,3/16/2016,18:00:00,0,0,77,,,,,
6775888955,3/16/2016,19:00:00,0,0,77,,,,,
6775888955,3/16/2016,20:00:00,0,0,77,,,,,
6775888955,3/16/2016,21:00:00,0,0,77,,,,,
6775888955,3/16/2016,22:00:00,0,0,77,,,,,
6775888955,3/16/2016,23:00:00,0,0,77,,,,,
6775888955,3/17/2016,12:00:00,0,0,77,,,,,
6775888955,3/17/2016,01:00:00,0,0,77,,,,,
6775888955,3/17/2016,02:00:00,0,0,77,,,,,
6775888955,3/17/2016,03:00:00,0,0,77,,,,,
6775888955,3/17/2016,04:00:00,0,0,77,,,,,
6775888955,3/17/2016,05:00:00,0,0,77,,,,,
6775888955,3/17/2016,06:00:00,0,0,77,,,,,
6775888955,3/17/2016,07:00:00,0,0,77,,,,,
6775888955,3/17/2016,08:00:00,0,0,77,,,,,
6775888955,3/17/2016,09:00:00,0,0,77,,,,,
6775888955,3/17/2016,10:00:00,0,0,77,,,,,
6775888955,3/17/2016,11:00:00,0,0,77,,,,,
6775888955,3/17/2016,00:00:00,0,0,77,,,,,
6775888955,3/17/2016,13:00:00,0,0,77,,,,,
6775888955,3/17/2016,14:00:00,0,0,77,,,,,
6775888955,3/17/2016,15:00:00,0,0,77,,,,,
6775888955,3/17/2016,16:00:00,0,0,77,,,,,
6775888955,3/17/2016,17:00:00,9,156,117,,,,,
6775888955,3/17/2016,18:00:00,47,941,240,,,,,
6775888955,3/17/2016,19:00:00,6,190,107,,,,,
6775888955,3/17/2016,20:00:00,0,0,77,,,,,
6775888955,3/17/2016,21:00:00,0,0,77,,,,,
6775888955,3/17/2016,22:00:00,0,0,77,,,,,
6775888955,3/17/2016,23:00:00,0,0,77,,,,,
6775888955,3/18/2016,12:00:00,0,0,77,,,,,
6775888955,3/18/2016,01:00:00,0,0,77,,,,,
6775888955,3/18/2016,02:00:00,0,0,77,,,,,
6775888955,3/18/2016,03:00:00,0,0,77,,,,,
6775888955,3/18/2016,04:00:00,0,0,77,,,,,
6775888955,3/18/2016,05:00:00,0,0,77,,,,,
6775888955,3/18/2016,06:00:00,0,0,77,,,,,
6775888955,3/18/2016,07:00:00,45,903,199,,,,,
6775888955,3/18/2016,08:00:00,4,90,99,,,,,
6775888955,3/18/2016,09:00:00,0,0,80,,,,,
6775888955,3/18/2016,10:00:00,0,0,78,,,,,
6775888955,3/18/2016,11:00:00,8,133,96,,,,,
6775888955,3/18/2016,00:00:00,6,45,96,,,,,
6775888955,3/18/2016,13:00:00,95,1714,329,,,,,
6775888955,3/18/2016,14:00:00,39,367,208,,,,,
6775888955,3/18/2016,15:00:00,2,10,99,,,,,
6775888955,3/18/2016,16:00:00,0,0,103,,,,,
6775888955,3/18/2016,17:00:00,0,0,92,,,,,
6775888955,3/18/2016,18:00:00,0,0,93,,,,,
6775888955,3/18/2016,19:00:00,1,7,93,,,,,
6775888955,3/18/2016,20:00:00,81,1766,301,,,,,
6775888955,3/18/2016,21:00:00,6,56,106,,,,,
6775888955,3/18/2016,22:00:00,53,1265,280,,,,,
6775888955,3/18/2016,23:00:00,12,220,118,,,,,
6775888955,3/19/2016,12:00:00,22,396,151,,,,,
6775888955,3/19/2016,01:00:00,2,19,82,,,,,
6775888955,3/19/2016,02:00:00,0,0,78,,,,,
6775888955,3/19/2016,03:00:00,6,39,89,,,,,
6775888955,3/19/2016,04:00:00,1,10,80,,,,,
6775888955,3/19/2016,05:00:00,2,11,82,,,,,
6775888955,3/19/2016,06:00:00,8,109,96,,,,,
6775888955,3/19/2016,07:00:00,2,18,81,,,,,
6775888955,3/19/2016,08:00:00,1,4,79,,,,,
6775888955,3/19/2016,09:00:00,0,0,77,,,,,
6775888955,3/19/2016,10:00:00,0,0,77,,,,,
6775888955,3/19/2016,11:00:00,1,16,79,,,,,
6775888955,3/19/2016,00:00:00,0,0,77,,,,,
6775888955,3/19/2016,13:00:00,41,637,188,,,,,
6775888955,3/19/2016,14:00:00,0,0,78,,,,,
6775888955,3/19/2016,15:00:00,0,0,77,,,,,
6775888955,3/19/2016,16:00:00,0,0,77,,,,,
6775888955,3/19/2016,17:00:00,73,1103,272,,,,,
6775888955,3/19/2016,18:00:00,51,1217,266,,,,,
6775888955,3/19/2016,19:00:00,16,347,118,,,,,
6775888955,3/19/2016,20:00:00,0,0,77,,,,,
6775888955,3/19/2016,21:00:00,0,0,77,,,,,
6775888955,3/19/2016,22:00:00,0,0,77,,,,,
6775888955,3/19/2016,23:00:00,0,0,77,,,,,
6775888955,3/20/2016,12:00:00,0,0,77,,,,,
6775888955,3/20/2016,01:00:00,0,0,77,,,,,
6775888955,3/20/2016,02:00:00,0,0,77,,,,,
6775888955,3/20/2016,03:00:00,0,0,77,,,,,
6775888955,3/20/2016,04:00:00,0,0,77,,,,,
6775888955,3/20/2016,05:00:00,0,0,77,,,,,
6775888955,3/20/2016,06:00:00,0,0,77,,,,,
6775888955,3/20/2016,07:00:00,0,0,77,,,,,
6775888955,3/20/2016,08:00:00,0,0,77,,,,,
6775888955,3/20/2016,09:00:00,0,0,77,,,,,
6775888955,3/20/2016,10:00:00,0,0,77,,,,,
6775888955,3/20/2016,11:00:00,0,0,77,,,,,
6775888955,3/20/2016,00:00:00,0,0,77,,,,,
6775888955,3/20/2016,13:00:00,0,0,77,,,,,
6775888955,3/20/2016,14:00:00,0,0,77,,,,,
6775888955,3/20/2016,15:00:00,0,0,77,,,,,
6775888955,3/20/2016,16:00:00,0,0,77,,,,,
6775888955,3/20/2016,17:00:00,7,258,120,,,,,
6775888955,3/20/2016,18:00:00,36,614,180,,,,,
6775888955,3/20/2016,19:00:00,116,2976,387,,,,,
6775888955,3/20/2016,20:00:00,102,1840,332,,,,,
6775888955,3/20/2016,21:00:00,20,299,156,,,,,
6775888955,3/20/2016,22:00:00,46,985,208,,,,,
6775888955,3/20/2016,23:00:00,41,912,206,,,,,
6775888955,3/21/2016,12:00:00,5,72,99,,,,,
6775888955,3/21/2016,01:00:00,6,66,93,,,,,
6775888955,3/21/2016,02:00:00,9,164,106,,,,,
6775888955,3/21/2016,03:00:00,1,62,81,,,,,
6775888955,3/21/2016,04:00:00,6,67,88,,,,,
6775888955,3/21/2016,05:00:00,1,7,79,,,,,
6775888955,3/21/2016,06:00:00,1,7,79,,,,,
6775888955,3/21/2016,07:00:00,3,52,84,,,,,
6775888955,3/21/2016,08:00:00,1,7,78,,,,,
6775888955,3/21/2016,09:00:00,6,54,89,,,,,
